0.22250730961063647,0.8875022871378191
2.097624345618196,2.4847166404065
1.284450929380959,2.3614076091812004
2.604922907113957,1.0655997178889984
1.3864415983520935,1.175200453741882
1.7931289921724367,2.278756120071455
2.074559600017727,1.6770036926896819
2.518417893423824,2.5017249700086475
2.0229371646481216,1.5716993588102985
1.995461999856571,1.11320555694046
1.589442089723443,1.9611696876499645
2.099759824633126,3.6454144387374177
1.897786533282377,2.0051688036563236
3.033973575469144,2.065584473228189
1.9173012547520514,1.581535335276436
1.5672098629506745,2.2734165105870527
3.121322741907509,2.9027845271228863
3.0908607285773204,0.7457923529185653
0.8538349078583898,2.797935661885208
2.157736035113596,1.1025677704591998
0.8538439173929144,3.069171313001757
2.8609668915124855,2.7188914291941293
1.1762590767951497,3.2589129408821877
1.2043190031482327,2.3515856641682706
3.9732866258299753,1.972174116019254
2.507083863277492,1.9953394834288776
0.5654707828566075,0.24978337914925075
1.988541790912902,2.3883484317988026
1.9913468097154272,0.9630961453483324
2.465190074671658,2.2050066937559083
2.800922212987619,1.1144564688507645
3.4665199281989008,0.7952827329512795
1.8451681607255856,2.052156836269418
0.06468111437653246,0.44609378211167505
-0.02943414727185001,2.2642047571821786
1.2430114254419917,3.4187469682488087
1.3378474086918113,2.701552071508431
1.9389865061820069,3.529581238213459
-0.3672180414419226,2.4147847462921272
-0.014246979654094272,3.2820828854158512
1.4477321571470787,0.8146295448730332
0.6808286990609416,1.2294697867626774
1.5932951138752334,1.1322424096202206
1.699642657205963,1.9040890913238961
1.7497532468313708,1.858699294094945
3.0017979748050947,1.7976677591099612
3.007747147679499,2.105687014306127
2.3595563093749163,0.3484324578392137
2.60374789884672,3.0691764739145664
1.6012601560402224,3.569148567780158
3.8191191899546384,1.971907593092425
2.562496699680426,1.0377278591215089
3.1080175040384663,2.605959961442588
1.459834123259164,-0.24295860731612828
2.1371403780180636,3.82690888365119
1.820658026944197,2.7995968758515133
2.050896859617301,1.1764819484846067
2.397257942674804,1.1281240120024403
1.5591071139743824,1.7281796415299486
3.2503185576157376,3.0028735025233595
1.9709200211295377,2.621802608471067
0.7793613786224445,1.8514436967276269
2.850433447127703,1.6965389147304808
1.7575412940861617,1.7068090679200378
0.8335781934548345,1.2053715212268865
1.2642920163930496,2.0134756690210494
1.1181782769484556,1.2297577163927877
3.861077241300992,1.914769755347687
3.814615545510449,0.7867438709038568
3.0354884015944266,2.003703021992102
3.4711046007462576,2.673896439039773
2.8756610767771633,2.7193495549121938
2.5469287671381844,1.4647641218251768
3.2831709985301116,2.593358508631661
1.764853912539404,0.7040138123215949
1.4152567122859376,2.645851433157437
2.1580612051423578,2.9992618044843677
2.315694662042751,2.04837783882502
1.841244281347455,1.4265536623949573
2.0910629496294124,2.7724542706818474
1.908696860456362,3.1454800377093246
1.7857001435228947,0.7282361641603714
1.7042690033942414,0.43956959547885344
2.2501455054587707,3.3480113071893722
0.8510160681994747,1.1731884636632937
2.4214706540356588,0.655995578080167
-0.0482750195951156,1.434490042382906
1.5476327692299108,1.9450355575169467
3.5282204162056767,1.2273006914141324
2.6725567628109106,2.0834689635745525
2.1651167849261825,1.906108653527497
1.8264483404709313,0.5854352351847854
2.6450159964880635,2.1303810275510844
4.361738297058467,3.2708790841045037
4.074126473668139,2.200102092606666
0.07198681773799653,1.397752373868354
1.320600263397404,2.723428656574975
1.7395587663923333,0.441699099888494
-0.013810977879305408,1.2056398255551661
0.639170474141239,1.3388824270209387
-2.8028150402328063,-2.756135799910593
-2.8572018901433176,-2.1244628112763215
-2.4711417781694047,-1.8090344910285157
-2.5092585806463013,-0.906338709038877
-2.803975513461653,-2.2794175721333687
-2.592432985279747,-3.653524903914967
-4.428192050493231,-1.851351543138514
-3.481010549075889,-2.69735544883045
-0.3409358407142533,-2.523534312563641
-0.6235617239468334,-1.5356897493208748
-1.887714715682768,-1.2896166136675915
-2.731135791731642,-1.6679528283840988
-1.1595690273211512,-0.31688862319960287
-1.90353974588293,-1.3957782287785834
-3.284658796869187,-2.389351051653475
-1.666585276330431,-1.0305177687210794
-4.577817628752029,-2.3699847880606604
-0.9779137119509329,-2.366125500969698
-3.3311762361415784,-2.46381852391954
-2.562890242237351,-4.091351341678886
-2.0311121274079094,-1.727995000030506
-2.441214281319256,-2.429342245309596
-1.6308478241239446,-3.3384017937449455
-2.0570795372124295,-2.1748489525114048
-1.3236469418367816,-2.844243490232039
0.9227361530966345,-2.029927737418965
-4.8518821621496855,-3.3401551241071106
-1.3151955060256175,-1.299575798514414
-1.8107909615930278,-0.11567715265072054
-1.725625921080044,-0.8000575368563685
-1.625568971373847,-2.5844881355554943
-3.8421601274797625,-4.577059568731627
-3.4416356357395426,-4.1585643989839065
-1.1728971127158814,-2.254178015970387
-1.2095277144748442,-1.0968322377039423
-3.1805241573390193,-0.6933116734350915
-3.2547016952134227,-1.8927369708950184
-1.555566021430561,-2.480612340427377
-1.5249527503800002,-2.1715308410227068
0.2996406610940303,-0.06997712161161118
-2.6230687921836324,-2.93146241040056
-2.7564588206197036,-2.5980635608669695
-3.0008474850018247,-1.0905767164808182
-3.532893195242006,-1.504942591601133
-1.3768239632956396,-2.3494230599207473
-1.9543325040021786,-2.8130758024575977
-2.486056062268833,-2.7199462348173244
-2.1897714672814717,-2.5088850405007506
-1.7610052559480591,-2.8768103470686492
-2.0547648488018377,-2.3443730824809195
-3.284443376253706,-1.1150428476702383
-0.9799639682448653,-2.145547301378499
-2.5202900705275524,-1.218785685556827
-0.17522710882053527,-2.5882177261623727
-0.7392232174033444,-2.7492742269327524
-1.4518253736840547,-3.4381213564591047
-1.6741221712121392,-1.6060453055397568
-2.701356162450282,-3.15483179498972
-2.22155143153395,-0.11951973959781714
-2.3719593422844065,-2.9032170644458763
-1.1571976125411796,-2.469395612687563
-1.2067841632088703,0.15470886400987638
-2.193280689635369,-3.235508988436175
-2.138872247289932,-0.9034657553270391
-2.984326236823517,-1.2918245947252947
-2.8822054330637683,-2.4691980110234915
-0.654169215528073,-2.174841931520153
-1.9976768906398181,-2.1439451022965335
-0.4664180270597196,-0.7592904774142586
-2.7327498033311435,-3.521581065670203
-1.6241212084657577,-3.154824302866676
-1.1930319089795356,-2.00220422527861
-2.7491427366232153,-2.1175342069303547
-0.9234958216495057,-2.7465396541964378
-1.8105132237245616,-2.119838120598888
-0.8588081417353561,-0.917957338168031
-2.5088872203057653,-0.8918687695740481
-1.9176460591594509,-1.760081973896094
-1.9132138349341867,-2.8624155611234
-1.5485347333882167,-0.8167553868821291
-1.3770305979746276,-1.6526275906484327
-2.2729486396407275,-3.158392018592158
-2.6360468733176194,-2.6709718005392227
-2.7789572398572537,-1.8001558439496306
-3.0282872344521166,-1.4036704508615179
-1.936677512163504,-3.4709671157812654
-1.1674075521965213,-1.8357527219213607
-1.4722570170669924,-1.0843818493122113
-2.13175762798396,-2.249777682307561
-2.1656798919988436,-2.9339481265649523
-0.8695307969387651,-3.8964497214319094
-2.7243430946545266,-2.2887448671351223
-1.6822845003414135,-1.4046801258426047
-2.713340109850119,-1.4642528520657576
-2.7473893373954605,-2.3195110481067998
-0.2634634721264153,-2.2963511025317906
-3.2817355711582676,-0.8360773996896924
-0.7392943448597196,-1.9412923459393734
-1.3829073858826386,-1.0979709748733404
-1.0554546649590777,-1.1111824833738235
